created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(tem 485 ºC )","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-02-06T23:09:59-05:00,,,4.0552,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-06T23:10:25-05:00,25.4379,59.411,,,,62.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-06T23:10:29-05:00,,,,-33,,,,,,82.7,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T00:10:00-05:00,,,4.0552,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T00:10:25-05:00,24.7036,43.7018,,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T00:10:28-05:00,,,,-34,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T00:10:29-05:00,,,,,,,,,,82.7,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T01:10:00-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T01:10:25-05:00,24.5354,42.8397,,,,63,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T01:10:29-05:00,,,,-34,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T01:10:30-05:00,,,,,,,,,,82.7,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T02:10:01-05:00,,,4.0552,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T02:10:25-05:00,24.3912,45.9586,,,,57.3,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T02:10:28-05:00,,,,-34,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T02:10:29-05:00,,,,,,,,,,82.7,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T03:10:01-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T03:10:26-05:00,24.1962,42.9603,,,,57,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T03:10:30-05:00,,,,-35,,,,,,82.6,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T04:10:01-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T04:10:27-05:00,24.2096,51.2093,,,,57,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T04:10:29-05:00,,,,-31,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T04:10:31-05:00,,,,,,,,,,82.6,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T05:10:01-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T05:10:27-05:00,24.1108,45.8488,,,,56.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T05:10:30-05:00,,,,-29,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T05:10:32-05:00,,,,,,,,,,82.6,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T06:10:01-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T06:10:28-05:00,24.0974,46.2425,,,,56.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T06:10:30-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T06:10:32-05:00,,,,,,,,,,82.7,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T07:10:01-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T07:10:28-05:00,24.0974,44.2863,,,,64.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T07:10:31-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T07:10:33-05:00,,,,,,,,,,82.8,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T08:10:01-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T08:10:28-05:00,24.1535,55.819,,,,61.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T08:10:31-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T08:10:33-05:00,,,,,,,,,,82.8,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T09:10:01-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T09:10:28-05:00,24.6342,46.0395,,,,64.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T09:10:31-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T09:10:33-05:00,,,,,,,,,,82.9,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T10:10:02-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T10:10:28-05:00,24.3511,45.5085,,,,64.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T10:10:30-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T10:10:32-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T11:10:01-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T11:10:29-05:00,25.0854,62.1408,,,,63.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T11:10:33-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T11:10:34-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T12:10:02-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T12:10:29-05:00,24.9573,47.4952,,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T12:10:33-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T12:10:34-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T13:10:03-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T13:10:29-05:00,24.8291,46.3371,,,,63,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T13:10:32-05:00,,,,-50,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T13:10:33-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T14:10:03-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T14:10:29-05:00,24.7169,44.5853,,,,64.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T14:10:34-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T14:10:38-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T15:10:03-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T15:10:29-05:00,24.506,45.1423,,,,63.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T15:10:32-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T15:10:34-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T16:10:04-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T16:10:29-05:00,24.5621,44.8005,,,,65.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T16:10:32-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T16:10:33-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T17:10:05-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T17:10:29-05:00,24.4472,44.2786,,,,64.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T17:10:32-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T17:10:33-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T18:10:05-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T18:10:29-05:00,24.3645,43.5401,,,,64.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T18:10:32-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T18:10:34-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T19:10:05-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T19:10:29-05:00,24.279,43.5279,,,,65.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T19:10:32-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T19:10:33-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T20:10:06-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T20:10:29-05:00,24.0974,43.0289,,,,64.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T20:10:32-05:00,,,,-34,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T20:10:33-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T21:10:07-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T21:10:29-05:00,24.1802,46.1418,,,,63.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T21:10:32-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T21:10:33-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T22:10:07-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T22:10:30-05:00,24.0414,54.9538,,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T22:10:32-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T22:10:34-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T23:10:07-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T23:10:30-05:00,24.4926,43.888,,,,64.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T23:10:33-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-07T23:10:35-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T00:10:07-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T00:10:30-05:00,24.3778,43.1937,,,,62.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T00:10:33-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T00:10:34-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T01:10:08-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T01:10:30-05:00,24.2363,46.1997,,,,63,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T01:10:32-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T01:10:34-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T02:10:08-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T02:10:31-05:00,24.1108,44.0406,,,,56.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T02:10:33-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T02:10:35-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T03:10:09-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T03:10:31-05:00,23.9853,44.8051,,,,56.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T03:10:33-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T03:10:35-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T04:10:09-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T04:10:32-05:00,23.8544,43.3173,,,,54.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T04:10:36-05:00,,,,-41,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T05:10:09-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T05:10:33-05:00,23.9292,47.9164,,,,56.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T05:10:36-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T05:10:37-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T06:10:09-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T06:10:33-05:00,23.8972,50.2251,,,,56.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T06:10:36-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T06:10:38-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T07:10:09-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T07:10:33-05:00,23.9292,48.9433,,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T07:10:37-05:00,,,,-46,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T08:10:09-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T08:10:33-05:00,24.0547,56.3897,,,,63.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T08:10:36-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T08:10:38-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T09:10:09-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T09:10:34-05:00,25.1148,59.8276,,,,62.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T09:10:36-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T09:10:38-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T10:10:09-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T10:10:35-05:00,25.8625,54.966,,,,63.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T10:10:38-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T10:10:39-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T11:10:10-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T11:10:35-05:00,25.0854,44.3061,,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T11:10:39-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T11:10:40-05:00,,,,-32,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T12:10:09-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T12:10:35-05:00,24.8024,45.1301,,,,64.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T12:10:40-05:00,,,,-42,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T13:10:09-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T13:10:36-05:00,24.7169,44.4236,,,,64.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T13:10:39-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T13:10:40-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T14:10:09-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T14:10:36-05:00,24.506,45.3635,,,,64.05,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T14:10:41-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T14:10:52-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-02-08T15:10:10-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T15:10:36-05:00,24.506,46.0716,,,,64.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T15:10:39-05:00,,,,,,,,,,,,,,,,,,,,"c8:1f:be:be:a8:17,-31;88:66:39:5d:00:cf,-35;68:e2:09:8b:90:74,-38;c8:1f:be:af:85:9d,-41;50:1d:94:a1:bb:2c,-42",,VR032M0GS1A,,,
2025-02-08T15:10:40-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T15:10:43-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T16:10:10-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T16:10:37-05:00,24.5621,44.419,,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T16:10:39-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T16:10:41-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T17:10:10-05:00,,,4.0515,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T17:10:38-05:00,24.5781,46.3783,,,,63,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T17:10:40-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T17:10:42-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T18:10:11-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T18:10:38-05:00,24.522,55.3048,,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T18:10:41-05:00,,,,-48,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T18:10:42-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T19:10:12-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T19:10:38-05:00,25.2964,60.0336,,,,64.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T19:10:41-05:00,,,,-34,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T19:10:42-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T20:10:13-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T20:10:38-05:00,24.6475,44.1184,,,,64.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T20:10:41-05:00,,,,-27,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T20:10:42-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T21:10:13-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T21:10:38-05:00,24.4472,43.151,,,,64.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T21:10:43-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T21:10:45-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T22:10:14-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T22:10:38-05:00,24.3084,56.3943,,,,65.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T22:10:42-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T22:10:51-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T23:10:14-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T23:10:38-05:00,25.0587,60.3632,,,,64.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T23:10:41-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-08T23:10:43-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T00:10:14-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T00:10:38-05:00,24.5487,43.7324,,,,65.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T00:10:42-05:00,,,,-41,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T01:10:15-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T01:10:38-05:00,24.3217,43.3585,,,,65.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T01:10:42-05:00,,,,-42,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T02:10:15-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T02:10:38-05:00,24.1669,43.2197,,,,59.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T02:10:41-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T02:10:43-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T03:10:15-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T03:10:39-05:00,23.9105,42.6703,,,,58.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T03:10:42-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T03:10:43-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T04:10:16-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T04:10:39-05:00,23.8277,42.0035,,,,58.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T04:10:42-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T04:10:43-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T05:10:16-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T05:10:40-05:00,23.7423,42.3285,,,,58.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T05:10:42-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T05:10:44-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T06:10:16-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T06:10:41-05:00,23.7984,53.2128,,,,58.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T06:10:44-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T06:10:45-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T07:10:16-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T07:10:41-05:00,24.6609,59.2294,,,,64.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T07:10:43-05:00,,,,-31,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T07:10:46-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T08:10:17-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T08:10:41-05:00,25.0294,56.6842,,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T08:10:43-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T08:10:45-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T09:10:16-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T09:10:41-05:00,25,45.0065,,,,64.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T09:10:45-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T09:10:46-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T10:10:16-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T10:10:41-05:00,24.522,45.1331,,,,65.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T10:10:45-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T10:10:46-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T11:10:17-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T11:10:41-05:00,24.4339,45.7527,,,,64.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T11:10:44-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T11:10:45-05:00,,,,,,,,,102,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T12:10:18-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T12:10:41-05:00,24.4339,45.4047,,,,64.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T12:10:44-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T12:10:45-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T13:10:18-05:00,,,4.0478,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-02-09T13:10:41-05:00,24.4339,46.511,,,,65.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
